ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
2017-En-21438,watching my first Cage of Death and my word this is tremendous,False,False,False,False,True,True,False,False,False,False,False
2017-En-11685,"@robert7019 @itzamadhouse @skyler12388\r\ralso celebrate THEIR belief that Jesus is alive in hell, boiling in a pot of shit (actual shit)",True,False,True,False,False,False,False,False,False,False,False
2017-En-10106,Bloods boiling,True,False,True,False,False,False,False,False,False,False,False
2017-En-30483,@OilersFanSean yup I feel dirty cheering,True,False,True,False,False,False,False,False,True,False,False
2017-En-10570,Controlling #anger is a sign of those #righteous people promised #Paradise in the #Quran in Surah Al Imran verses 133-134 #reward #goodDeed,True,False,False,False,True,False,True,False,False,False,False
2017-En-30293,Do what makes you successful and #happy now and forever,False,False,False,False,True,True,True,False,False,False,False
2017-En-20657,@JasonBHampton it's Bowers. I went and drove it for a while this evening #horrible,False,False,True,True,False,False,False,True,True,False,False
2017-En-40826,"@LeePorter94 @DomMcGovern_ hi Dom I saw u at Notts county away, looking for 1 mufc away ticket will pay ",False,False,False,False,False,False,False,False,False,False,False
2017-En-11492,"@Sirenja_ @JaxOfBo (like, hope i didn't offend with my commentary - it wasn't what I was intending!)",False,False,False,False,False,False,False,False,True,False,False
2017-En-30461,I assume that people pick up on my joviality coz I lol a lot but it's just not working. Maybe I need to get heavy handed with emoticons? Ha,False,False,False,False,True,False,False,False,True,False,False
2017-En-10969,HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry #bitter #bbmichelle,True,False,True,False,True,False,True,False,False,False,False
2017-En-31323,As the birds chirp and the cows moo we need to listen to the sound of nature to ensure that all is well.,False,False,False,False,True,False,True,False,False,False,False
2017-En-40095,so lost i'm faded,False,False,False,False,False,False,False,True,True,False,False
2017-En-11283,"@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund  #rage",True,False,True,False,False,False,False,False,False,False,False
2017-En-20095,I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia #anxiety #notfair,False,False,False,True,False,False,False,False,True,False,False
2017-En-30506,Twitter is a font of endless hilarity.,False,False,False,False,True,False,False,False,False,False,False
2017-En-41085,"Don King...his actions really sadden me today...the word 'may not' have the same power to all as it once did, I still cringe when i hear it",True,False,False,False,False,False,False,True,True,False,False
2017-En-31378,@LethbridgeCity I love how playful you guys are becoming -- both on- and offline! 🚗 🚕 🚙 #beepbeep,False,False,False,False,True,True,True,False,False,False,False
2017-En-30311,Watch this amazing live.ly broadcast by @evanhufferd #lively #musically,False,False,False,False,True,True,True,False,False,False,False
2017-En-20001,I get so nervous even thinking about talking to ****** I wanna die,False,False,False,True,False,False,False,False,False,False,False
2017-En-11282,@leepg \n\nLike a rabid dog I pulled out the backs of my cupboards looking for a bakewell..Found a french fancie &amp; a mini batternburg #Winner!,False,False,False,False,True,False,True,False,False,False,False
2017-En-10216,I don't talk about politics because people nowadays get offended easily!,True,False,True,False,False,False,False,False,False,False,True
2017-En-20742,"And there you go. After that wild start, wouldn't be surprised at all if Sweden wins this game. Too much experience there to panic.",True,True,True,True,True,False,False,False,False,False,False
2017-En-11322,@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow! #revenge,True,True,False,False,True,False,True,False,False,False,False
2017-En-21576,@TheRachelFisher i've seen a bunch of that on another twitter feed and I remember you had an opinion on it #shocking,False,False,True,False,False,False,False,False,False,True,False
2017-En-11188,some of the casuals tweets that Vic has faved are making me gag ,False,False,True,False,True,False,False,True,True,False,False
2017-En-21926,"tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared...",False,True,False,True,False,False,False,False,False,False,False
2017-En-30796,@berniedole looks that way. But let's think about Rohan last week ... ,False,False,False,False,False,False,False,False,False,False,False
2017-En-30208,Icon is pochama.\nHe is very cute and easily elated.,False,False,False,False,True,True,True,False,False,False,False
2017-En-31530,That was nearly aesthetically pleasing enough lol I need to do this on PS and not my phone,False,False,False,False,True,False,True,False,False,False,False
2017-En-30095,@Myahrissavietta I'm cheery now 😘😉,False,False,False,False,True,True,True,False,False,False,False
2017-En-21006,"@keprdad  BTW, George W Bush left office in ,09. We have had terrific leadership under Barack Obama. Keep America Great.",True,False,True,False,True,False,False,False,False,False,False
2017-En-20287,Rojo is shocking.......absolutely shocking !!!,True,False,False,False,False,False,False,False,True,True,False
2017-En-30451,@aradsliff don't know I'm from nj we are the worst on purpose. #laughter,False,False,False,False,True,False,True,False,False,False,False
2017-En-21907,"As #life gets longer, #awful feels #softer, well it #feels pretty soft to me. #modestmouse @modestmouseband",False,False,False,False,True,False,True,False,True,False,False
2017-En-30901,A hearty Jonza! to all my friends and follower.,False,False,False,False,True,True,True,False,False,False,False
2017-En-40729,"@BlurtAlerts 'the darkest of nights can be bright, the solemn of faces lights up with a smile'. -@Totemprince believe in me, as I do in you",False,True,False,False,True,True,True,False,False,False,True
2017-En-22196,My roommate: it's okay that we can't spell because we have autocorrect.  #firstworldprobs,False,False,False,False,True,False,False,False,False,False,False
2017-En-20502,"We can't stop racism overnight. Nor gun violence. Nor terrorism. But we CAN literally stop Trump overnight. So, like, let's? #ImWithHer",True,True,True,False,False,False,True,False,False,False,False
2017-En-41072,"The two Brians, @BlackEyedNBlues &amp; @onthehorn500, also known as the Nigella Lawsons of #blues &amp; #pizza.",False,False,False,False,False,False,False,False,False,False,False
2017-En-11172,"@SwiftShimada SPARKLES, proud little huff. Still posing mind you.",False,True,False,False,False,False,True,False,False,False,True
2017-En-40879,@xaninaany I'm so serious DM me I'll tell u more,False,True,False,False,False,False,True,False,False,False,True
2017-En-21108,@tannerfox awe cnt wait to see,False,True,False,True,True,False,True,False,False,True,False
2017-En-21425,"@DrColJ @drshow #Muslims have been in USA for ages. To think that Muslims commit #terrorism due to #Islam, you gotta be out of your mind.",False,True,True,False,False,False,True,False,False,False,False
2017-En-31551,Like I said ➡ there's plenty of cheddar in the cheese to go around! For everyone. ☺ ,False,False,False,False,True,True,True,False,False,False,False
2017-En-40524,“The immense importance of football is sometimes scary. When you don’t win you are responsible for so many unhappy people.” - Arsene Wenger,False,False,False,False,False,False,False,True,True,False,False
2017-En-20304,@twinfjournal @TwinningLife111 @KCtwinflame @TFUnion1111 @Para_Priestess @cupidpoetry I went thru the same thing yesterday #panic better2day,False,False,True,True,False,False,False,False,False,False,False
2017-En-30160,Day 9 and I am elated because I'm taking PTO tomorrow so I'm doneeeee. But:,False,True,False,False,True,False,False,False,False,False,False
2017-En-20863,"@CursedRoyal I chuckle and shake my head, 'No that didn't bug me too much. I was still going to ask you but there's a lot you still don't--",False,False,False,False,True,False,False,False,False,False,False
2017-En-21776,I realized that it is not #death that I #fear but it is the act of dying. \n#life,False,False,False,True,False,False,False,False,False,False,False
2017-En-40435,@theflabar It's a #foggy and #dark morning here - so #filter this time.  For #lighting purposes. :),False,False,False,False,True,False,True,False,False,False,False
2017-En-21028,"@PanicAtTheDisco hey, y'all announced it like immediately after I asked. Nice. Thanks y'all ",False,False,False,False,True,False,True,False,False,False,False
2017-En-20627,"@Taniel @LOLGOP That'll be gosh darn terrific if they only check the brown people. Shucks, let's make a law to say only brown people.",True,True,True,False,False,False,False,False,False,False,False
2017-En-21680,"@LaneWoolery @FFKazman experience all plays a role in that, it's education and preparedness not fear",False,True,False,True,False,False,True,False,False,False,False
2017-En-21066,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression  #intuition #meditation #book,False,False,False,False,False,False,True,False,True,False,False
2017-En-20366,Angelino's been horrific,True,False,True,True,False,False,False,False,True,False,False
2017-En-40304,Shoutout to the drunk man on the bus who pissed in a bottle and on the seats #grim,True,False,True,False,False,False,False,False,False,False,False
2017-En-31096,"@LostGermain ' Want to have a spar?' The prince smiles and reaches for his hilt and his icy eyes keep on Aaron, a playful look in his eyes.",False,False,False,False,True,False,False,False,False,False,False
2017-En-30795,Turns out 'it' wasn't even anything to be concerned about at all. Im happy and a bit frustrated it took so long to get this answer.,True,False,True,False,True,False,False,False,False,False,False
2017-En-11380,"@VeyGraphics I had to unfollow, he got trolled by trolls. His revenge trolling just caused a lot of collateral damage.",True,False,True,False,False,False,False,False,False,False,False
2017-En-41475,How long will they mourn me?,False,False,False,False,False,False,False,True,True,False,False
2017-En-20546,It were during the past's mistakes- similar to terror was pretty remarkable.,False,False,False,True,False,False,True,False,False,False,False
2017-En-40203,@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process #sadness,False,False,False,False,False,False,False,True,True,False,False
2017-En-30981,Take my kindness for weakness when you acting silly keeping it 100 ain't your forté #breezy #ChrisBrown #TeamBreezy,False,False,True,False,True,False,True,False,False,False,False
2017-En-40595,First weekend of fall; let's see if I can stay disciplined to this seasons goals. #fitness #running #sober #Mindset #firstfriday #family,False,False,False,False,True,False,True,False,False,False,False
2017-En-21199,"Ever been really lonely and your phone keeps blowing up, but you just can’t pick it up and respond to people?  #recluse #issues",False,False,True,False,False,False,False,False,True,False,False
2017-En-10211,•My brother grabbed me in a aggressive manner and as always @ImpetuousFiend threw tantrums like a kid only knowing how to express himself--,True,False,False,False,True,False,False,False,False,False,False
2017-En-41140,"Playing at September 21, 2016 at 09:30PM: Demetria Taylor  #blues",False,False,False,False,False,False,False,False,False,False,False
2017-En-21832,Most snapchat filters look terrible when you have glasses on,True,False,False,True,False,False,False,False,True,False,False
2017-En-21799,"#Pakistan is ‘terrorist state’, carries out #war crimes: #India to @UN.\n#UNGA #terrorism #UN",True,False,True,True,False,False,False,False,False,False,False
2017-En-11537,@Kailyew hahah tiff sent me that too😂,False,False,False,False,True,False,True,False,False,False,False
2017-En-21527,"Does this blow your mind as much as it blew mine, or did I just sexually harass someone? #WHOA #Mindblown #huh #setback #fright #madashell 😂",False,False,False,True,True,False,False,False,False,True,False
2017-En-31407,No doubt.... #smiling ...the best #medicine 😊😊😊,False,False,False,False,True,False,True,False,False,False,False
2017-En-40114,@TootingCommon stop!!! Don't make me laugh when I'm being sad.,True,False,False,False,True,False,False,False,True,False,False
2017-En-10665,"Holding a grudge on someone will stop your blessings from God ,learn to forgive &amp; forget 🙏🏾",False,False,False,False,False,False,True,False,False,False,True
2017-En-30269,It's meant to be!!  ,False,False,False,False,False,True,False,False,False,False,False
2017-En-10454,@LaraTheIrish &lt; feel everything. She would remember everything. Evanora hoped this would serve to fuel the creatures anger and run rabid &gt;,True,False,True,False,False,False,True,False,False,False,False
2017-En-20441,"When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott",False,False,True,True,False,False,False,True,True,False,False
2017-En-11450,I hate not having the answers I need. #tomourssuck #prayinsnotcancer ,True,False,True,False,False,False,False,False,True,False,False
2017-En-20982,"@cstonehoops Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want",False,False,False,False,True,False,True,False,False,False,False
2017-En-30998,@FilthyFrank My first time watching your vids and i died of laughter. Keep this up dude,False,False,False,False,True,True,True,False,False,False,True
2017-En-31362,Some People hate nothing more than a happy confident person. Never mind  #confident,False,False,False,False,True,False,True,False,False,False,False
2017-En-20145,searching for what pro and academic writers have to say about #writing #anxiety and #writersblock,False,False,False,True,False,False,False,False,False,False,False
2017-En-40422,@FacMagnaAmerica  #CureForInsomnia And the left said WE were all doom &amp; gloom. The Trump Train is so much more fun!,False,False,False,False,True,False,False,False,False,False,False
2017-En-20610,"@ScottiePass shock horror handicap dodger is at the top 😂 close on the agg cup good , but think pressure will get to mark🤔",False,False,False,True,True,False,False,False,False,True,False
2017-En-11069,no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute,False,False,False,False,True,True,False,False,False,False,False
2017-En-21231,@lukeshawtime terrible,True,False,True,False,False,False,False,False,False,False,False
2017-En-21005,My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism ,False,False,False,False,True,False,True,False,False,False,False
2017-En-30848,"Ready for that nice, breezy, calm, sunshine weather.🍂🍁 #Autumn",False,False,False,False,True,False,True,False,False,False,False
2017-En-21780,"@CornflakeDaddy @youngvulgarian Yeah, it was sooo horrific, I needed to sit down",True,False,True,True,False,False,False,False,False,False,False
2017-En-41330,@MCHorseFayse @bockaguyjim @generalgoodsman @nevernotdavid so you were owned by losers on Twitter #sad,False,False,True,False,False,False,False,False,True,False,False
2017-En-22200,Last @LGCanada product I buy - I promise! Absolutely #terrible #CustomerService,True,False,True,False,False,False,False,False,False,False,False
2017-En-20576,Anyone else find @Microsoft 'anniversary windows 10 update 1607' a Complete #nightmare,True,False,False,True,False,False,False,False,False,False,False
2017-En-10959,new madden 16 video was gonna be up but xbox is being an ahole and not going through 🙄🙄 #struggles,True,False,True,False,False,False,False,False,True,False,False
2017-En-20843,When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' ,False,False,False,False,False,False,True,False,True,False,False
2017-En-41351,"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside.  #anxiety #anxietyprobz",False,False,False,True,False,False,False,True,True,False,False
2017-En-41479,Hey man are you asian?!' Nah man im hispan...'nah you just high as hell.' Some random crackhead in the wal-mart parking lot...cmon #sober,True,False,True,False,False,False,False,False,True,False,False
2017-En-30505,I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.,False,False,False,False,True,True,False,False,False,False,False
2017-En-20209,"This is the first time I've written anything on this series in over two years, so I'm checking back in for one last nightmare.",False,False,False,True,False,False,False,True,True,False,False
2017-En-10415,I think they may be #offended,False,True,False,False,False,False,False,False,False,False,False
2017-En-41099,@ChristianJMay @CityAM \nConfidence held up... despite constant and continual doom and gloom,False,True,False,False,False,False,True,True,True,False,False
2017-En-31000,Mou is too jovial and trying to impress those players too much. No player is bigger than manutd. SAF won't tolerate all this bs @ManUtd,True,False,True,False,False,False,False,False,False,False,False
2017-En-30579,@Devilligan It's a beautifully sincere balancing act of grief and hilarity.,False,False,False,False,True,True,True,False,False,False,False
2017-En-10253,I am just so bitter today 😐,True,False,True,False,False,False,False,True,True,False,False
2017-En-40298,"3 weeks into the course and have had the kitchen sink thrown at me, I m still pulling knives and forks out of my ears",True,False,True,False,False,False,False,False,True,False,False
2017-En-40855,Common app just randomly logged me out as I was writing the last part of my college essay and lost all of it 😭😭😭,True,False,True,False,False,False,False,False,True,False,False
2017-En-41392,*Sigh*  #saddness #afterellen #shitsucks,False,False,False,False,False,False,False,False,True,False,False
2017-En-21541,"Shriekfest is lining up VOLUNTEERS! Oct 6-9, only serious inquiries please!  shriekfest@aol.com  see free films!  #horror",False,True,False,True,False,False,False,False,False,False,False
2017-En-10682, I can't guess if you holding a grudge against the best',True,False,False,False,False,False,False,False,True,False,False
2017-En-31292,"@OtherkinOK @ParadisoAdam Very nice show guys! Now I have supported you, I expect you cheering at my @dublinmarathon on Oct 30th 😉😎👍",False,False,False,False,True,False,True,False,False,False,False
2017-En-21954,"@JonRiley7 #VoteYourConscience or succumb to #fear? 'He is #scary, he is #dangerous!' -@HillaryClinton's #alarmist #PATRIOTACT platform.",True,True,True,True,False,False,False,False,False,False,False
2017-En-20694,not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years ,True,False,True,False,False,False,False,False,False,False,False
2017-En-10051,People fuckin irritate me,True,False,True,False,False,False,False,False,True,False,False
2017-En-40963,No sober weekend 🙂🙂🙂,False,False,False,False,False,False,False,False,True,False,False
2017-En-20839,Just want Saturday to be over but then again I want to do good #LSAT ,False,True,False,False,True,False,True,False,False,False,False
2017-En-40643,Kinda wanna just book a vacation and go...anyone wanna tag along? #adventure #serious,False,False,False,False,True,False,True,False,False,False,False
2017-En-21808,Loving @challengesophie @TEDx talk #challenge  #map #inspiration #stayunstoppable,False,False,False,False,True,True,True,False,False,False,False
2017-En-41418,@jordan_grimmer If that's messin I can't wait to see #serious !! Brilliant stuff,False,False,False,False,True,False,True,False,False,False,False
2017-En-31368,jstor's lingua obscura articles are always such a delight,False,False,False,False,True,True,True,False,False,False,True
2017-En-21980,@OpheliaMCFLY_GD yes!! Once I'm done with people I'm really done.... lying to me is the worse thing someone can do I'm a nightmare 😂,True,False,True,True,False,False,False,False,False,False,False
2017-En-30428,i fix a clever ritual to make you feel frolicsome,False,True,False,False,True,False,True,False,False,True,False
2017-En-30840,4-2 Canada final tomorrow #WCH #Predictions #optimism #Canadian 🇨🇦,False,False,False,False,True,False,True,False,False,False,False
2017-En-30870,@Communism_Kills i get the subway melt and make sure it's only hearty italian bread... black olives are a must though,False,False,False,False,True,True,True,False,False,False,False
2017-En-41419,@AniahROSE I know smh. My heart sunk into my stomach.,False,False,False,True,False,False,False,False,True,False,False
2017-En-20233,Just had a massive argument with my alarm today... I didn't want to get up. I don't know how we're going to fix this by tomorrow morning 😕,True,False,True,False,False,False,False,False,False,False,False
2017-En-31182,@rheafraserx took them an awfy long time to spot their goal was disallowed ☺️ #pleasing,False,False,False,False,True,False,True,False,False,False,False
2017-En-20935,@LFC What an awful team,True,False,True,False,False,False,False,False,True,False,False
2017-En-31146,I gave up on the U20 Rugby bet on the Roosters! #cheering #nrl,False,False,False,False,True,True,False,False,True,False,False
2017-En-30032,LOVE LOVE LOVE  #fun #relaxationiskey,False,False,False,False,True,True,False,False,False,False,False
2017-En-22073,Left my phone in Mcds #panic,False,False,False,True,False,False,False,False,False,False,False
2017-En-10952,@eMilsOnWheels I'm furious 😩😩😩,True,False,True,False,False,False,False,False,False,False,False
2017-En-21595,American horror story in bed 👌🏼,False,False,False,True,False,False,False,False,False,False,False
2017-En-21007,What's the most important thing you need to accomplish today? #onlinemarketing #solopreneur #start up #success,False,False,False,False,True,False,True,False,False,False,False
2017-En-20784,@thebully10 does being a #bully make u feel like a #bigman? Cos it makes u a #twat,True,False,True,False,False,False,False,False,False,False,False
2017-En-22168,"Just Laying Here, Can't Sleep 4 Some Reason #restless",False,False,False,True,False,False,False,False,True,False,False
2017-En-40018,@Fra93_bruno wow I'm just really sadden by that. Terrible,False,False,True,False,False,False,False,False,True,False,False
2017-En-40451,"@Ren102e906 Just do what you can, don't get discouraged, maybe some prayers for divine intervention to help you would help :)",False,False,False,False,True,False,True,False,False,False,True
2017-En-41005,@punjabified porkistan lost terribly in 65 because of american intervation to talk we stopped,False,False,True,False,False,False,False,False,False,False,False
2017-En-41194,For once I gatherp th strength to not try and drink my pain away. #sober #Fighter #strong #lovely #dreamer,False,False,False,False,True,False,True,False,False,False,False
2017-En-11145,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the #tantrums.",True,False,True,False,False,False,False,False,False,False,False
2017-En-20256,"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. #discouraged",False,False,False,False,False,False,False,True,True,False,False
2017-En-30791,I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to,True,False,True,False,False,False,False,True,False,False,False
2017-En-30136,Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration #happy,False,False,False,False,True,True,True,False,False,False,False
2017-En-21049,Ladies and gentlemen\nAfter the tremendous success of #PanamaLeaks\nNow presenting #BahamasLeaks 😂,False,True,False,False,True,False,True,False,False,False,False
2017-En-20745,Starting not to give a fuck and stopped fearing the consequence,True,False,True,True,False,False,False,False,False,False,False
2017-En-20021,"Ignored broken tooth for so long, now have abscess. Need dentist but #fear makes it hard for me to go..45 and still can't go to dentist",False,False,True,True,False,False,False,True,True,False,False
2017-En-31390,"@PAKallman If you get it going with him, tag me the link please. I have a lot of friends who love following his unintentional hilarity.",False,False,False,False,True,False,False,False,False,True,False
2017-En-40703,"@petercoffin So safe blues are ok. Are reds ok as well? Obviously, battleground states would not.",False,False,False,False,False,False,False,False,False,False,False
2017-En-20253,this Mac update has me some kind of apprehensive.,False,False,False,True,False,False,False,False,False,False,False
2017-En-20679,"@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, #awful! #GOPATS",True,False,True,False,True,False,False,False,False,False,False
2017-En-40822,My life went from happy to unhappy..,False,False,False,False,False,False,False,False,True,False,False
2017-En-40154,@lucy_hyner @Soulboy2266 sadly not !! One less hour drinking time 😢🍻,False,False,False,False,False,False,False,False,True,False,False
2017-En-10656,#burning the last of @Yan,True,True,True,False,False,False,True,False,False,False,False
2017-En-21172,@TheDappaMc also £2.50 for a chocolate Feast ice lolly.. proper shocking 😩,True,False,True,False,False,False,False,False,True,True,False
2017-En-41044,Wrinkles should merely hide where frown have been.  - Mark Twain,False,True,False,False,False,False,True,False,False,False,True
2017-En-30198,"#personaldevelopment\n\nToday is a gift, that's why it's called the present... #happiness #optimism #entrepreneur #personaldevelopment …",False,False,False,False,True,False,True,False,False,False,False
2017-En-41246,@hedgegirl I was only joking. I don't have any parents. 😈 #dark,True,False,False,False,False,False,False,True,True,False,False
2017-En-21203,Whatt a trailerrrr !!! @karanjohar @AnushkaSharma #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !!  #longingformore,False,True,False,False,True,False,True,False,False,False,False
2017-En-21992,"If you follow #Trump, a certified #bully there is no question you or your children may go to #War vs consumate #Diplomat @HillaryClinton",True,False,True,False,False,False,False,False,False,False,False
2017-En-20526,Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable #nightmare,False,False,True,False,False,False,False,False,True,False,False
2017-En-31252,I love looking at my old statuses on Facebook. The one I have from four years ago on this day was about #glee. I had so many opinions...,False,False,False,False,True,True,False,False,False,False,False
2017-En-40231,@deshbhakthoon always unhappy and easily offended.,True,False,False,False,False,False,False,False,True,False,False
2017-En-41519,why the fuck does my mum want me to put corn in the curry?! #grim,True,False,True,False,False,False,False,False,False,False,False
2017-En-20858,@alicemazzy he was more partisan on social issues a few years back; now he just concern trolls the center left as Chait does the far left,False,True,False,False,False,False,False,False,False,False,False
2017-En-21220,@hollywooddivas @TMZ_Sports Idiots like Larry Sanders scare us All!How can Morons these days Rush 2 Judge #Police w/o all facts yet?FU thugs,True,False,True,False,False,False,False,False,False,False,False
2017-En-31564,i made a squirrel friend today! i gave him the core of the plum i was eating. he seemed very happy.,False,False,False,False,True,True,True,False,False,False,False
2017-En-22174,"—but he just can't. He feels tired but also restless. So here he now, scrolling his own music player, playing some music through his—",False,False,True,False,False,False,False,True,True,False,False
2017-En-30882,@chencouture LMAO Is it that 'so slutty' hater girl? That video was hilarious. 😂,False,False,False,False,True,False,False,False,False,False,False
2017-En-21578,"That heart pounding, goosebumping nightmare experience! 😨 Woke up 3:00 in the morning with that scary, bad dream of mine. 😰",False,False,False,True,False,False,False,True,False,False,False
2017-En-40013,I sulk too much for my own good.,True,False,False,False,True,False,False,True,True,False,False
2017-En-22071,"I don't know what's worse, the new Pizza Hut commercials or the pizza that Pizza Hut makes. #horrible",True,False,True,False,False,False,False,False,False,False,False
2017-En-21564,@Red9Nick @Audi_Nutz @NickBuck08 @Thompson2Neil @Insaniti_LFC @knoller2 @KemlynRoadStand @godisared don't be shy their great people👍🏻👍🏻,False,False,False,False,True,False,True,False,False,False,False
2017-En-22189,"I feel really nervous, or anxious. Idk. My leg keeps shaking. Hmm",False,False,False,True,False,False,False,False,False,False,False
2017-En-20052,"bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy",False,False,False,True,False,False,False,False,True,False,False
2017-En-40470,Shoutout to the drunk man on the bus who pissed in a bottle and on the seats ,True,False,True,False,False,False,False,False,False,False,False
2017-En-40444,Candice on great british bake off with that pout does my head in 👊🏻🙄,True,True,False,False,False,False,True,False,False,True,False
2017-En-41328,@nickb88 @Buster_ESPN pine rider,False,False,False,False,False,False,False,False,False,False,False
2017-En-20731,@MiSSLiNDZO no. 😭 the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho,True,False,True,False,False,False,False,False,True,False,False
2017-En-41215,Just because I'm hurting \nDoesn't mean I'm hurt \nDoesn't mean I didn't get \nWhat I deserved \nNo better and no worse #lost  @coldplay,True,False,False,False,False,False,True,False,True,False,False
2017-En-30235,@saraandgreg @Airbnb Another happy customer.  #secreteyes,False,False,False,False,True,False,True,False,False,False,False
2017-En-31454,Boys of Fall makes me miss cheering on Friday nights much sooooo bad #bulldogslways🐾,False,False,False,False,False,False,False,False,True,False,False
2017-En-21538,Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont ,True,True,True,False,False,False,False,False,False,False,False
2017-En-31541,"@EmbitteredIcon *Sam grins against Steve's lips, murmuring his words with a playful tone* You want the shirt off? I sure i could accommodate",False,False,False,False,True,False,False,False,True,False,False
2017-En-41433,@metalAndTheGeek @astoldbyfANGIRL SAME! I always say it was the best time of my life. I closed my store down and it was so depressing,False,False,False,False,False,False,False,False,True,False,False
2017-En-30522,Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me . #farm365,False,False,False,False,True,False,False,False,False,False,False
2017-En-21190,Watching It Follows.  This is a super freaky movie.  #scary,False,False,False,True,False,False,False,False,False,False,False
2017-En-10758,@The_Boxing_Hub #klitschko @Klitschko over fury any day #boxing,True,False,False,False,False,False,False,False,False,False,False
2017-En-11579,@bassekraah. @sunilddesai @jyoti1013 @Archnahr . A2: #irritation and isolation #lifenabler,True,False,True,False,False,False,False,False,True,False,False
2017-En-40743,The difference between someone's selfies when they're happy vs. unhappy is absolutely amazing.,False,False,False,False,True,False,True,False,False,True,False
2017-En-20347,The fact that we have a presidential candidate that speaks the way Trump does is alarming. I thought higher of my peers. #FDT16,True,False,True,True,False,False,False,False,False,True,False
2017-En-40791,Buddha doesn't possess enough power to deliver you from your affliction!,False,False,False,False,False,False,False,True,False,False,False
2017-En-41492,I honestly feel nothing towards either of my parents and it's pretty depressing,False,False,False,False,False,False,False,True,True,False,False
2017-En-20938,I remember when Rooney wanted to leave United and the fans threaten to kill the man and bare junk... wanna regretting that now? 😂😂,True,False,True,False,False,False,False,False,False,False,False
2017-En-21074,".@REDBLACKS’ Chris Williams: 5 yards shy of joining 1,000-yard club. Bowman (1,279), Walker (1,168) &amp; Roosevelt (1,095) already there. #CFL",False,True,False,False,True,False,True,False,True,False,False
2017-En-10099,@politico @realDonaldTrump another angry white man!,True,False,True,False,False,False,False,False,True,False,False
2017-En-11083,Congrats to #Nicole #bb18 ... Fix that nose now 😒💁🏻 #bitter #petty,False,False,True,False,False,False,False,False,False,False,False
2017-En-31444,"If you love singing, but don't have time for a weekly choir, come down to #KWOIR at @theartworksuk tomorrow! #Choir  #musiclondon",False,False,False,False,True,True,True,False,False,False,False
2017-En-30853,@GameGrumps THANK YOU SO MUCH FOR COMING TO DETROIT I'm going to sob joyful rainbows now brb,False,False,False,False,True,True,True,False,False,False,True
2017-En-11340,"#Scorpio's can withdraw to a quiet place after being hurt, only to think of a plan to sting back.",True,True,False,False,False,False,False,False,False,False,False
2017-En-30877,"@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. #hilarious",True,False,True,False,True,False,False,False,True,False,False
2017-En-30206,"He showed us a really lively performance, with a lot of different emotions, not just sticking to one. And that's freaking awesome.",False,False,False,False,True,False,False,False,False,False,True
2017-En-20799,The most important characteristic of leadership is the lack of . #activism #equity #revolution,False,False,False,False,False,False,True,False,False,False,False
2017-En-10680,"@PerfectQuartz She's jogging a bit to stay beside her, puffing her cheeks with a huff each time. 'Oh-- jeez Jasper, why don't you —",False,False,True,False,True,False,False,False,False,False,False
2017-En-10763,Don't get #bitter get #BETTER,False,True,False,False,False,False,True,False,False,False,False
