ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
2017-En-20918,@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions ,True,False,True,False,False,False,False,False,False,True,False
2017-En-21783,😂 - youre one of those whod bully me omg but it was all banter and we could laugh at it later haha. Youre a nice guy x,False,False,False,False,True,False,True,False,False,False,True
2017-En-30085,@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 🤗,False,True,False,False,True,True,True,False,False,True,False
2017-En-20908,That free kick from Rooney was awful,True,False,True,False,False,False,False,False,True,False,False
2017-En-10191,Half of Epicenter is shut down its police all over y'all I just burst out in tears this is fucking terrible #KeithLamontScott,True,False,False,True,False,False,False,False,True,False,False
2017-En-22145,I'm so restless,False,False,False,True,False,False,False,False,True,False,False
2017-En-30080,@jadelalaa_ hahaha and u da best bro ever luv u hearty hearts,False,False,False,False,True,True,True,False,False,False,False
2017-En-20522,@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything ,False,True,False,True,False,False,False,True,True,False,False
2017-En-31359,"...X, X... Do... you... hear... me? Darn... Your... optimism led... ...to your own... demise... ... You... should... li...live #ZeroBOT",True,False,True,False,False,False,False,False,True,False,False
2017-En-11393,@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. #furious,True,False,True,False,False,False,False,False,True,False,False
2017-En-21177,Okay. Brace yourself. I will attempt my first loaf of bread in the morning. I will use a dutch oven. I will make the dough now. #nervous,False,False,False,True,False,False,False,False,False,False,False
2017-En-30089,"Good morning, Trondheim! #optimism #productivity ⛅️❤️🇳🇴🏢💻🖥🏋🏻💪🏼📺🍿",False,False,False,False,True,False,True,False,False,False,False
2017-En-11333,Clash of the titans and wrath of the titans 🙌🏾🙌🏾🙌🏾 🔥,False,False,False,False,True,False,False,False,False,False,False
2017-En-10028,You ever just find that the people around you really irritate you sometimes? That's me right now 😒,True,False,True,False,False,False,False,False,False,False,False
2017-En-22021,"They want as police state, they are fearful imbeciles..@interpretingall @mikefar1974 @MetalMilitia74 @Cmvazquez103",True,False,True,True,False,False,False,False,False,False,False
2017-En-10985,Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! ,True,False,True,False,False,False,False,False,False,True,False
2017-En-20989,"Hopefully I'll get this Best Buy job, and officaly #start my #streaming #career , working towards doing something I love #1DayAtaTime",False,False,False,False,True,False,True,False,False,False,False
2017-En-30747,Rap that will Cut other raper's throat. Who said that? @Paedeezy #badd #wicked. #bright city lights,True,False,True,False,False,False,False,False,True,False,False
2017-En-11514,@iAmSJ I'm so mad for our clients I'm furious lmao,True,False,False,False,False,False,False,False,False,False,False
2017-En-22056,@darcomafloy OMG IM CRYING HAHAHAHA ikaw talaga tagagising ko HAHA shet i set my alarm BUT I FORGOT TO TURN IT ON but im awake now so--,False,False,False,False,True,False,False,False,True,True,False
2017-En-31058,@ReginalTSquirge you could add a jaunty bow\nOr bells,False,True,False,False,False,False,False,False,False,False,True
2017-En-22036,"@_Adam_Price @WalesPolitics  Am afraid you're at back of BBC queue, editorially trumped by Ron Davies and bicycle paths",False,False,True,True,False,False,False,False,False,False,False
2017-En-40229,"Having a nail half hanging off is absolutely fucking grim, even with my acrylic holding it on 😷😷",True,False,True,False,False,False,False,False,False,False,False
2017-En-31336,@Y2JaKe85 yessir. Also cheering for Sweden bc of Lundqvist,False,False,False,False,True,False,False,False,False,False,False
2017-En-10355,@PuseLepuru it's the irritation of not having found the corpse,True,False,True,False,False,False,False,False,True,False,False
2017-En-10494,"@kitanoye Hell is hot and boiling, isi ewu",True,False,True,False,False,False,False,False,False,False,False
2017-En-10591,I offend u,True,False,True,False,False,False,False,False,False,False,False
2017-En-10044,"Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages ",True,False,True,False,False,False,False,False,False,False,False
2017-En-30584,@FoRDaYS14 😳 chewing what? #smile #arcdental #turlock,False,False,False,False,True,False,True,False,False,False,False
2017-En-11655,"But if you wish to live bitter because your guilty conscience made you think it applied to you as well then that's on you, I'm not sorry💁🏻😊",True,True,False,False,False,False,True,False,False,False,False
2017-En-22010,"@todofuku dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too :/",True,False,False,False,False,False,False,False,True,False,False
2017-En-11166,@CallumPinner you came in at silly o'clock and woke me up that's what happened #wasted #fuming,True,False,True,False,False,False,False,False,False,False,False
2017-En-20932,@GreensACT @ShaneRattenbury @carolinelec what about #publictransport to &amp; from #CanberraAirport. Most cities have. Mr Barr very #coy on.,False,False,False,False,False,False,False,False,False,False,False
2017-En-40337,"How could such a crooked,stuck up,delusional,dim&amp; #dark hearted dud be surprised losing&amp;prob also ppl won't let their crimes drop! #nwo imo",True,False,True,True,False,False,False,False,True,False,False
2017-En-10928,Sting is just too damn earnest for early morning listening. #sting,False,False,True,False,True,False,False,False,True,False,False
2017-En-11459,Why are people even debating on race inequality within our justice system like it's non existent? They're just trying to aggravate us.,True,False,True,False,False,False,False,False,False,False,False
2017-En-21781,#TerrorStatePak @sardesairajdeep Pakistan invitadated 4 times in India and why we worry to invade our own land #PoK?  Which is disputed.,False,False,True,True,False,False,False,True,False,False,False
2017-En-21785,@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ ,False,False,False,True,False,False,False,False,False,False,False
2017-En-11666,Will I offend you\nif I am truthful but kind\nor will you see why?\n@baffled #haikuchallenge ,False,True,True,True,False,False,False,False,False,False,False
2017-En-30744,.@POTUS Obama describes his temperament as 'steady &amp; on the buoyant side.',False,False,False,False,True,False,True,False,False,False,False
2017-En-31539,Treat joy and laughter as a form of worship and spiritual warfare!  #live #victory #worship,False,False,False,False,True,True,True,False,False,False,False
2017-En-21067,@hotpatooties more like quickie divorce ,False,False,False,False,False,False,False,True,False,False,False
2017-En-30777,I hate when I try to be playful and get shut down lol ...Why so serious🙁,True,False,True,False,False,False,False,False,True,False,False
2017-En-21413,I wanna go to fright fest with squad,False,True,False,False,True,False,False,False,False,False,False
2017-En-31438,Woah. That overtime was exhilarating! Out of my seat and the hands on mackinnon wow #WCH2016,False,True,False,False,True,False,True,False,False,True,False
2017-En-21916,Gosh #anxiety attacks turning into #Panic attacks are fucking ugly ....,True,False,False,True,False,False,False,False,False,False,False
2017-En-31513,Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. #hilarity,False,False,False,False,True,False,False,False,False,False,False
2017-En-40456,@rickygervais my first time in Slough so checked out the new station floor #sad #LifeOnTheRoad,False,False,False,False,False,False,False,False,True,False,False
2017-En-11318,Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm #snap #snapchat #snapme #nudes #dickpic #cocktribute,False,True,False,False,True,False,False,False,False,True,False
2017-En-40920,@bolain_branden @GrimsToyShow grim should find broken Matt hardy because he can delete everything lol,False,False,False,False,True,False,False,False,False,False,True
2017-En-11632,@jackmegawphoto what if lives are attached to real estate? Shall I come trash your cameras because I'm angry with what your race is doing?,True,False,True,False,False,False,False,False,False,False,False
2017-En-21184,Nothing worse than an uber driver that can't drive. ,True,False,True,False,False,False,False,False,True,False,False
2017-En-31026,@ThatBritishDude no okay you don't not need to be going out of your way to make sure you are pleasing everyone do what makes you happy,False,False,False,False,True,False,True,False,False,False,True
2017-En-30681,@LeBatardShow #heyday Race war 2016,False,True,False,False,True,False,False,False,False,False,False
2017-En-41288,Is that hurting..? [Features get a tad somber while attempting to sense @MischievousTyke's temperature],False,True,False,True,False,False,False,False,False,False,False
2017-En-30623,@PeteSpencer007 Are you always so relentlessly positive? Your constantly cheerful optimistic disposition starts to grate after a while.,False,False,False,False,False,False,True,False,False,False,False
2017-En-30991,@ditzkoff @jpodhoretz There’s not a metaphor in the world that will get at the hilarity of jpod pronouncing on humor.,False,False,False,False,True,False,True,False,False,False,False
2017-En-20235,"@jk_rowling never thought an angry oompa loompa would be my Boggart, but there you have it. #boggart #PresidentTrump #nightmare",True,False,True,True,False,False,False,False,False,False,False
2017-En-30662,which always leads to the kind of hilarity average people will never experience - especially during breakups.,False,True,False,False,False,False,True,False,True,False,False
2017-En-20163,Don't wanna really go out but I can't say no. Deffo have a fear of missing out,False,False,False,True,False,False,False,False,False,False,False
2017-En-40028,The moment of the day when you have to start to plaster a smile in your face. #depression,False,False,False,False,False,False,False,False,True,False,False
2017-En-21721,@jk_rowling @Riverfeather207 Donald Trump in the White House ,False,False,False,False,False,False,False,False,False,False,False
2017-En-30995,y'all shabazz's name in my phone is 'easy breezy beautiful' &amp; I will not apologize.,True,True,True,False,True,False,False,False,False,True,False
2017-En-30833,@Bluebelle89 @lsmith855 liking the optimism,False,False,False,False,True,False,True,False,False,False,False
2017-En-40850,aaahhhh! a little @OtisRedding to soothe the soul. #music #blues,False,False,False,False,True,False,False,False,False,False,False
2017-En-31234,@mrfisher81 Just my attempt at levity 😉,True,False,True,False,True,False,False,False,False,False,False
2017-En-41294,i cant live anymore my roblox got termianted :((((((((((((((((((((((((  #killme #lol #robloxgamer,False,False,False,False,False,False,False,True,True,False,False
2017-En-30252,".@Harry_Styles I hope you never go a day without something to make you smile. You deserve all good things. Please follow me?\n❤️💛💚💙💜\n311,553",False,False,False,False,True,True,True,False,False,False,False
2017-En-31227,"@seangrandillo I beg you, never stop smiling. You deserve to be happy and to know all the beautiful things that life can offers.",False,False,False,False,True,False,True,False,False,False,False
2017-En-30360,Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert ,False,True,False,False,True,True,True,False,False,True,False
2017-En-21188,"But I was so intrigued by your style, boy.Always been a sucker for a wild boy #alarm -@AnneMarieIAm",False,True,False,False,True,False,False,False,False,True,False
2017-En-10190,When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us 😭😭 @__KirstyGA  #oldcunt,True,False,True,False,False,False,False,False,True,False,False
2017-En-30285,"You know what's great about #GBBO ? Contestants helping each other, cheering each other on. So important.",False,False,False,False,True,True,True,False,False,False,False
2017-En-21445,@MaxiNutrition order 321073 parcel 15502922895987. #awful #customercare by @DPD_UK tried to view calling card online. black image #noshow,True,False,True,False,False,False,False,False,True,False,False
2017-En-21858,Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! #restless,True,False,True,False,False,False,False,False,True,False,False
2017-En-11339,"Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx.  #KGB #G-town #fury",True,False,True,False,False,False,False,False,False,False,False
2017-En-40550,"the grave of a beat, a bravehearted cave lover, cage lover, sage #lover who made #soup of you, twisted to spoony #melancholy, spikes, spices",False,True,False,False,True,False,True,False,False,False,False
2017-En-41325,@Skepta make sure you's Young breadrins sling us a quick vote #murky #skeng #votage,False,True,False,False,True,False,True,False,False,False,False
2017-En-11419,@BoJackHorseman if your depressed and somebody calls you long faced will you still automatically take umbrage?,False,False,False,False,False,False,False,False,True,False,False
2017-En-31598,Will WHU be old bill free by the time the game with Chelsea comes around? 😂 😂 😂\nThat will be lively to say the least\n#AFC,False,False,False,False,True,False,False,False,False,False,False
2017-En-31034,"Girlfriends cooking me dinner again. spag blow it is, not to sure if she need my help 😂😂 #girlfriends ",False,False,False,False,True,True,True,False,False,False,False
2017-En-41408,"its a gloomy day, im cuddled in my bed watching brendon covering songs and i couldnt be more relaxed or happy 😋",False,False,False,False,True,False,False,False,False,False,False
2017-En-10738,@StutteringGiant at least his character in fast and furious pumped some adrenaline into the franchise. But that's about it,False,True,False,False,False,False,True,False,False,False,False
2017-En-10527,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. #outrage",True,False,True,False,False,False,False,False,True,False,False
2017-En-22167,"Just Laying Here, Can't Sleep 4 Some Reason ",False,False,True,True,False,False,False,False,True,False,False
2017-En-30799,@LaurenBrierley2 sparkling water = death,False,False,False,True,False,False,False,True,False,False,False
2017-En-30579,@Devilligan It's a beautifully sincere balancing act of grief and hilarity.,False,False,False,False,True,True,True,False,False,False,False
2017-En-40266,@stevesingiser @POLITICO_Steve Put a damper on my mood.,True,False,True,False,False,False,False,False,True,False,False
2017-En-10972,"Not sorry for that burst of anti #Allo spam, fuck any messaging app launching in 2016, without encryption on by default.",True,False,True,False,False,False,False,False,False,False,False
2017-En-41174,@yourKarma Reaching out AGAIN in hope to contact over the technical issues I am having. Your CS is severely lacking. #badkarma #unhappy,False,False,True,False,False,False,False,False,True,False,False
2017-En-21473,Am I the only one with parking sensors who still manages to reverse into things? #nightmare,True,False,False,True,False,False,False,True,False,False,False
2017-En-20415,@KarenL109 replace the carpet!! #shocking !!!!,False,False,True,False,False,False,False,False,False,True,False
2017-En-30109,You're so cute @katienolan #truelove #hilarious @GarbageTime #beautiful &amp; #graceful never heard explicits spoken with such elegance. #Mingo,False,False,False,False,True,True,True,False,False,False,False
2017-En-30928,sometimes im sad then remember Margaret Thatcher is dead and then i rejoice,False,False,False,False,True,False,False,False,True,False,False
2017-En-21837,Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival! #panic #murraymcdavid #whisky #drams,False,True,False,True,True,False,False,False,False,False,False
2017-En-41243,Fun tidbit: You can fall asleep on someone while dancing. #blues #latenight,False,False,False,False,True,False,True,False,False,False,False
2017-En-20080,@camilluddington the fact that YOURE nervous makes me want to crawl in a hole,False,False,True,True,False,False,False,False,False,False,False
2017-En-20207,"@ANI_news #Pakistan should stop cross border #terrorism if they really need solution for #KashmirIssue. @narendramodi sir, #India should act",True,True,False,True,False,False,True,False,False,False,False
2017-En-20658,You sure have a lot to say about something that doesn't even concern you 😉,True,False,True,False,True,False,False,False,False,False,False
2017-En-20804,@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n #Trump  #scifi #ccot #p2,True,False,True,False,False,False,False,False,False,False,False
2017-En-20355,"#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ i'm an earth fixer'",False,False,False,True,False,False,True,False,False,False,False
2017-En-20037,@officialShaky 'Operation Echoes' is gathering momentum ... #tense #nervous #feelsick #excited,False,False,False,True,True,False,True,False,False,False,False
2017-En-40183,I don't think it's fully sunk in that Val is gone yet,True,False,True,False,False,False,False,False,False,False,False
2017-En-20809,@TJ_FASHO lmao clown my own hair I'm going to dread lmao,True,False,False,True,True,False,False,False,False,False,False
2017-En-21873,"Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter ",True,False,True,False,False,False,False,True,False,False,False
2017-En-11596,"@Uncle_Brown22 yeah dude! Appreciate the #support! #Notorious on ABC, peep it! #grateful #relentless",False,False,False,False,True,False,True,False,False,False,False
2017-En-10026,.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine. #angry #fuming,True,False,True,False,False,False,False,False,False,False,False
2017-En-30048,Retweeted GunnySmith93 (@Stephen21Smith):\n\nDays like today I am happy to be alive! #blessed ,False,False,False,False,True,False,True,False,False,False,False
2017-En-20832,#picoftheday : How...why... Really... !!\n    #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics  #virgin #cafe #i...,False,False,False,False,True,False,True,False,False,False,False
2017-En-20693,For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary ,True,False,True,True,False,False,False,False,False,False,False
2017-En-22082,Last night I had a dream that today was Christmas. I woke up screaming because I wasn't ready. #nightmare,False,False,False,True,False,False,False,True,False,False,False
2017-En-20435,@YahooCare data stolen in 2014 and only now do you tell us #shocking.,True,False,True,False,False,False,False,False,False,True,False
2017-En-40087,"So Mary Berry, Mel and Sue have gone with their principles, and @PaulHollywood  has gone with the fame and fortune. #GBBO  #depressing",False,False,False,True,False,False,False,True,True,False,False
2017-En-21241,Tweeting from the sporadic wifi on the tube ,False,False,True,False,True,False,False,False,False,False,False
2017-En-41070,The @Orioles are in contention and hosting @RedSox nation and Camden is empty #sad,False,False,False,False,False,False,False,True,True,False,False
2017-En-30862,"I'm absolutely in love with Laurie Hernandez, she's so adorable and is always so cheerful!",False,False,False,False,True,True,False,False,False,False,False
2017-En-41342,"@Mysteri759 @Ren102e906 @slb42jcb @swoozyqyah Well, I'm too old, and too stubborn about facts &amp; history to be discouraged.",True,False,False,False,False,False,False,True,True,False,False
2017-En-20066,Do you think humans have the sense for recognizing impending doom? #anxiety,False,False,False,True,False,False,False,False,True,False,False
2017-En-20656,Thank god the feds did not raise rates. Assume they are nervous about a world where 990 is the new employee  form  &amp; the safety net is zilch,False,True,False,False,True,False,True,False,False,False,True
2017-En-22168,"Just Laying Here, Can't Sleep 4 Some Reason #restless",False,False,False,True,False,False,False,False,True,False,False
2017-En-11280,@JustinRow10 madden is the reason why controllers are snapped,False,False,True,False,False,False,False,False,False,False,False
2017-En-10730,When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.,False,False,False,False,False,False,True,False,False,False,False
2017-En-30357,"Accept the challenges, So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2",False,False,False,False,True,False,True,False,False,False,False
2017-En-40300,"@marksandspencer Where has your 50% grapefruit squash gone,not been able to get for weeks #unhappy",False,False,True,False,False,False,False,False,True,False,False
2017-En-21863,It's a Moving Day! #stress  #hope,False,True,False,True,False,False,True,False,False,False,False
2017-En-30845,"A cheerful heart is good medicine, but a broken spirit saps a person's strength.' {Proverbs 17:22} #WednesdayWisdom",False,False,False,False,True,False,True,False,False,False,False
2017-En-11191,"@KatherineArabis It’s taken for granted, while the misogyny in the air is treated as normal — and any angry response to it as pathological.",True,False,True,False,False,False,False,False,False,False,False
2017-En-20689,"When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!! #gross  #getoffthetrain #smelly",True,False,True,False,True,False,False,False,False,False,False
2017-En-11133,@jagtron1 blacks are good at provoke them selfs blaming on white when black cops shooting blacks,True,False,True,False,False,False,False,False,True,False,False
2017-En-20032,"Being stuck in the roof of your house provides amazing view but sheer terror of falling down, kinda like life",False,False,False,True,True,False,False,False,False,False,False
2017-En-31007,Town is lively. Something happen?,False,True,False,False,False,False,False,False,False,True,False
2017-En-40703,"@petercoffin So safe blues are ok. Are reds ok as well? Obviously, battleground states would not.",False,False,False,False,False,False,False,False,False,False,False
2017-En-11664,I bet @mmunro91 is fuming with our draw 👀,True,False,False,False,False,False,False,False,False,False,False
2017-En-30829,"@Casper10666 I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.",True,False,True,True,False,False,False,False,False,False,False
2017-En-11225,Living life so relentless,False,False,False,False,False,False,False,True,True,False,False
2017-En-10424,the bee sting still suck i feel sick,True,False,False,False,False,False,False,False,True,False,False
2017-En-11672,He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees #offense,False,False,False,False,True,False,False,False,False,False,False
2017-En-31561,Sometimes I get to sit back and be proud of myself for pleasing Him so well.,False,False,False,False,True,True,True,False,False,False,False
2017-En-21693,Bring on my interview at hospital tho 🙈🙈 #nervous,False,False,False,True,False,False,False,True,True,False,False
2017-En-20511,@Greener105th so you are astounded that I respect blacks to vote like any other human? u talk so down towards them. What bigotry on display!,True,False,True,False,False,False,False,False,False,False,False
2017-En-20090,"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone ",True,False,True,True,False,False,False,False,False,True,False
2017-En-10259,@saclivin @MrsCagg specific &amp; intentional way. And part of that intention is to provoke conversation around systemic racism towards blacks.,True,False,True,False,False,False,False,False,False,False,False
2017-En-21643,#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the #fear,True,False,True,True,False,False,False,False,False,False,False
2017-En-31408,Always hurting somewhere..... ALWAYS tired ....when are you lively ??,False,False,False,False,False,False,False,True,True,False,False
2017-En-20837,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees ,False,True,False,False,False,False,True,False,False,False,False
2017-En-31381,@Ginger_Naylor *Connie came back in* Hey you seem a bit more lively,False,False,False,False,True,False,True,False,False,False,False
2017-En-21902,Has anyone else had a bad experience with Poundstretcher? #nightmare firm,True,False,False,True,False,False,False,False,True,False,False
2017-En-41186,"A pessimist sees the difficulty in every opportunity, an optimist sees the opportunity in every difficulty' -Sir Winston Churchill-",False,False,False,False,False,False,True,True,False,False,False
2017-En-40218,When you have 15 doe run the opposite side of you 🙁 ,False,True,False,False,False,False,False,False,True,False,False
2017-En-30930,This is not me brown nosing but I've listened to lots of housing ministers but @GavinBarwellMP #nhf16 impressed me more than any #optimism,False,False,False,False,True,False,True,False,False,False,True
2017-En-30481,"@IndieWire @cinemaeyehonors #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war",False,False,False,False,True,False,False,False,False,False,False
2017-En-20496,When my life became such a concern to irrelevant ass people I'll never know,True,False,True,False,False,False,False,False,False,False,False
2017-En-21239,@ReaganBattalion That's a terrible thing to accuse Scott Baio of.,True,False,True,False,False,False,False,False,True,False,False
2017-En-41487,@zombieisIand yeah friends of minw have witnesse accidents and a road near me like??? cars hav like sunk?? but ih gosh be safe okay !!,False,False,False,True,False,False,True,False,True,False,False
2017-En-41118,"gotta say this n put it out there. whoever u r, u should support other people's decisions n not discourage them...",True,False,True,False,False,False,True,False,False,False,False
2017-En-10064,Boycotting @DunkinDonuts till butter pecan comes back. I am furious,True,False,True,False,False,False,False,False,False,False,False
2017-En-30347,"@yoursecretsub1 Trust me dear, if you want to make anything invisible, hang a wet paint on it, and hilarity will ensue.",False,False,False,False,True,False,True,False,False,False,False
2017-En-21679,@LucasDrakeH @realDonaldTrump @GenFlynn @RandPaul @trump2016fan terrorist attack and terrorism already exists in the history of islam.,True,False,True,True,False,False,False,False,False,False,False
2017-En-21954,"@JonRiley7 #VoteYourConscience or succumb to #fear? 'He is #scary, he is #dangerous!' -@HillaryClinton's #alarmist #PATRIOTACT platform.",True,True,True,True,False,False,False,False,False,False,False
2017-En-30023,Online now !!!:) all day come play with me !! I'm happy happy horny playful sweet sour;),False,False,False,False,True,False,True,False,False,False,False
2017-En-30680,"cluck cluck cluck, wolf wolf wolf , chirp chirp chirp is all I ever hear.",False,True,False,False,False,False,False,False,False,False,False
2017-En-10162,People irritate me 🙄,True,False,True,False,False,False,False,True,True,False,False
2017-En-40323,Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n #TerranceCrutcher #truth ,False,False,False,True,False,False,False,False,True,False,False
2017-En-31349,"CommunitySleepCoach: Look at these #narcoleptic #puppies. Make you #smile. If you are human &amp; find yourself in such odd positions, seek #th…",False,False,False,False,True,True,False,False,False,False,False
2017-En-11607,@MJPWGaming exactly not some flaming reject from fast and furious,True,False,True,False,False,False,False,False,True,False,False
2017-En-30931,@APkrawczynski   Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner?  #optimism,False,False,False,False,True,False,True,False,False,False,False
2017-En-10086,@hollyrobinson__ Part 2-was buzzing for a cheeky squashie or two-this was NOT what i expected.SORT IT OUT! #food #angry  @coopuk @coopukfood,True,False,True,False,False,False,False,False,False,False,False
2017-En-41438,"@SiWheeler78 never a dull moment, hope you had a gd trip down",False,False,False,False,True,False,True,False,False,False,False
2017-En-30626,only time I am ever cheering for you Johnny,False,False,False,False,True,False,True,False,False,False,False
2017-En-11249,So excited to watch @RuPaulsDragRace #allstars \n#RuPaul #revenge,True,False,False,False,True,False,False,False,False,False,False
2017-En-20134,I don't know how people can binge watch horror films ...ALONE!😓😰,False,False,False,True,False,False,False,True,False,False,False
2017-En-22237,@qdoba omg I'm so slow bc my eng is not very well and my hands are shaking uhh help meee I'm like this lil chicken now 🐥#MoreisBetter,False,True,True,False,False,False,False,False,True,False,False
2017-En-40370,@questlove when are people going to realize that these 'riots' are just perpetuating hate. Saying you're going to boycott a city!?! #lost,True,False,True,False,False,False,False,False,True,False,False
2017-En-11085,"I had Golden Ocean the other day it was lush, then I gagged and was sick... What a waste of £20 - I was fuming @EmmaGould_ I miss you",True,False,True,False,False,False,False,False,True,False,False
2017-En-11117,JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics #relentless,False,False,False,False,True,False,False,False,True,False,False
2017-En-20905,"O you who have believed, fear Allah and believe in His Messenger; He will [then] give you a double portion of His mercy...' (Quran 57:28)",False,False,False,False,False,True,False,False,False,False,True
2017-En-41398,@seantkin @coachella @RomanDanielsXXX @kodyknightXXX I see my 'eliminate the hanging tongue' campaign is a dismal failure.,True,False,True,False,False,False,False,True,True,False,False
2017-En-21695,@therealkers awe I miss your sweet smile! Come visit me and @ciara_wilson26 sometime when we're not all working😅😩,False,True,False,False,True,True,False,False,True,False,True
2017-En-10868,@DailyMirror i love how theres no outrage that it's a white man but if it was a black man them BLM would be all over it regardless of reason,True,False,True,False,True,False,True,False,False,False,False
2017-En-41484,"@modelady24 I know, right? I had a tinge of the same thought. Glad it's Six from BSG, though. Happy the show stayed consistent after break.",False,False,False,False,True,False,False,False,False,False,False
2017-En-31186,We have been a better second half team this season. So there's that. ,False,False,False,False,True,False,True,False,False,False,False
2017-En-30974,I'm honored to take on such a role in their joyous day. Hopefully I don't fuck it up,False,True,False,True,True,False,True,False,False,False,False
2017-En-40910,My heartbeat is forever stumbling on memories of things past. #longing #loss #shape #form #sadness,False,False,True,False,False,False,False,False,True,False,False
2017-En-11456,One more day tiff.. One more day!,True,True,False,False,False,False,True,False,False,False,True
2017-En-20531,a #monster is only a #monster if you view him through #fear,False,False,False,True,False,False,True,False,False,False,False
2017-En-30428,i fix a clever ritual to make you feel frolicsome,False,True,False,False,True,False,True,False,False,True,False
2017-En-10023,"Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick! #rage #wtf  #murder",True,False,True,True,False,False,False,False,True,False,False
2017-En-20484,@siomo @NEWSTALK1010 20 says he gets reelected.....  #be #afraid,False,False,False,True,False,False,False,True,False,False,False
2017-En-20526,Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable #nightmare,False,False,True,False,False,False,False,False,True,False,False
2017-En-31593,I don't fuck with people who don't smile back at me in corridors,True,False,True,False,False,False,False,False,False,False,False
2017-En-40949,Living with #depression doesn't mean you must be defeated by it\nevery day's a new day and yesterday doesn't decide what today looks like :-),False,False,False,False,False,False,True,False,True,False,False
2017-En-10269,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger?,True,False,True,False,False,False,False,False,False,False,False
2017-En-31600,semores: let's get this. #mirth #SAW #keepthetradition 💜💛⚛🏵🍇🍋🌼🐤🐥👚😈😈👾🧀,False,False,False,False,True,True,True,False,False,False,False
2017-En-30497,Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords,False,False,False,False,False,False,True,False,False,False,True
2017-En-31546,The people that call in to POV on KX4 make my night. ,False,True,False,False,True,False,False,False,False,False,True
2017-En-21857,me: loves being the center of attention in every way\nalso me: gets nervous to talk in front of class,False,False,False,True,True,False,False,False,True,False,False
2017-En-21428,I'm also upset at my incorrect use of a comma. #grammar #struggle #hesitation #backtoschool 🎒📚,True,False,True,False,False,False,False,True,True,False,False
2017-En-10034,@bringyouhome2 I'm about to fly into a fit of rage it's not FAIR,True,False,True,False,False,False,False,False,True,False,False
2017-En-41486,@Batman_ofgotham Her golden brown hues met with those baby blues as her arms crossed over the breasts he had been gulking at. 'Let me guess-,False,True,False,False,True,False,True,False,False,False,False
2017-En-10875,@TrussElise Obama must be fuming.. lol,True,False,False,False,True,False,False,False,False,False,False
