ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
2017-En-20235,"@jk_rowling never thought an angry oompa loompa would be my Boggart, but there you have it. #boggart #PresidentTrump #nightmare",True,False,True,True,False,False,False,False,False,False,False
2017-En-30662,which always leads to the kind of hilarity average people will never experience - especially during breakups.,False,True,False,False,False,False,True,False,True,False,False
2017-En-20163,Don't wanna really go out but I can't say no. Deffo have a fear of missing out,False,False,False,True,False,False,False,False,False,False,False
2017-En-40028,The moment of the day when you have to start to plaster a smile in your face. #depression,False,False,False,False,False,False,False,False,True,False,False
2017-En-21721,@jk_rowling @Riverfeather207 Donald Trump in the White House ,False,False,False,False,False,False,False,False,False,False,False
2017-En-30995,y'all shabazz's name in my phone is 'easy breezy beautiful' &amp; I will not apologize.,True,True,True,False,True,False,False,False,False,True,False
2017-En-30833,@Bluebelle89 @lsmith855 liking the optimism,False,False,False,False,True,False,True,False,False,False,False
2017-En-40850,aaahhhh! a little @OtisRedding to soothe the soul. #music #blues,False,False,False,False,True,False,False,False,False,False,False
2017-En-31234,@mrfisher81 Just my attempt at levity 😉,True,False,True,False,True,False,False,False,False,False,False
2017-En-41294,i cant live anymore my roblox got termianted :((((((((((((((((((((((((  #killme #lol #robloxgamer,False,False,False,False,False,False,False,True,True,False,False
2017-En-30252,".@Harry_Styles I hope you never go a day without something to make you smile. You deserve all good things. Please follow me?\n❤️💛💚💙💜\n311,553",False,False,False,False,True,True,True,False,False,False,False
2017-En-31227,"@seangrandillo I beg you, never stop smiling. You deserve to be happy and to know all the beautiful things that life can offers.",False,False,False,False,True,False,True,False,False,False,False
2017-En-30360,Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert ,False,True,False,False,True,True,True,False,False,True,False
2017-En-21188,"But I was so intrigued by your style, boy.Always been a sucker for a wild boy #alarm -@AnneMarieIAm",False,True,False,False,True,False,False,False,False,True,False
2017-En-10190,When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us 😭😭 @__KirstyGA  #oldcunt,True,False,True,False,False,False,False,False,True,False,False
2017-En-30285,"You know what's great about #GBBO ? Contestants helping each other, cheering each other on. So important.",False,False,False,False,True,True,True,False,False,False,False
2017-En-21445,@MaxiNutrition order 321073 parcel 15502922895987. #awful #customercare by @DPD_UK tried to view calling card online. black image #noshow,True,False,True,False,False,False,False,False,True,False,False
2017-En-21858,Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! #restless,True,False,True,False,False,False,False,False,True,False,False
2017-En-11339,"Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx.  #KGB #G-town #fury",True,False,True,False,False,False,False,False,False,False,False
2017-En-40550,"the grave of a beat, a bravehearted cave lover, cage lover, sage #lover who made #soup of you, twisted to spoony #melancholy, spikes, spices",False,True,False,False,True,False,True,False,False,False,False
2017-En-41325,@Skepta make sure you's Young breadrins sling us a quick vote #murky #skeng #votage,False,True,False,False,True,False,True,False,False,False,False
2017-En-11419,@BoJackHorseman if your depressed and somebody calls you long faced will you still automatically take umbrage?,False,False,False,False,False,False,False,False,True,False,False
2017-En-31598,Will WHU be old bill free by the time the game with Chelsea comes around? 😂 😂 😂\nThat will be lively to say the least\n#AFC,False,False,False,False,True,False,False,False,False,False,False
2017-En-31034,"Girlfriends cooking me dinner again. spag blow it is, not to sure if she need my help 😂😂 #girlfriends ",False,False,False,False,True,True,True,False,False,False,False
2017-En-41408,"its a gloomy day, im cuddled in my bed watching brendon covering songs and i couldnt be more relaxed or happy 😋",False,False,False,False,True,False,False,False,False,False,False
2017-En-10738,@StutteringGiant at least his character in fast and furious pumped some adrenaline into the franchise. But that's about it,False,True,False,False,False,False,True,False,False,False,False
2017-En-10527,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. #outrage",True,False,True,False,False,False,False,False,True,False,False
2017-En-22167,"Just Laying Here, Can't Sleep 4 Some Reason ",False,False,True,True,False,False,False,False,True,False,False
2017-En-30799,@LaurenBrierley2 sparkling water = death,False,False,False,True,False,False,False,True,False,False,False
2017-En-30579,@Devilligan It's a beautifully sincere balancing act of grief and hilarity.,False,False,False,False,True,True,True,False,False,False,False
2017-En-40266,@stevesingiser @POLITICO_Steve Put a damper on my mood.,True,False,True,False,False,False,False,False,True,False,False
2017-En-10972,"Not sorry for that burst of anti #Allo spam, fuck any messaging app launching in 2016, without encryption on by default.",True,False,True,False,False,False,False,False,False,False,False
2017-En-41174,@yourKarma Reaching out AGAIN in hope to contact over the technical issues I am having. Your CS is severely lacking. #badkarma #unhappy,False,False,True,False,False,False,False,False,True,False,False
2017-En-21473,Am I the only one with parking sensors who still manages to reverse into things? #nightmare,True,False,False,True,False,False,False,True,False,False,False
2017-En-20415,@KarenL109 replace the carpet!! #shocking !!!!,False,False,True,False,False,False,False,False,False,True,False
2017-En-30109,You're so cute @katienolan #truelove #hilarious @GarbageTime #beautiful &amp; #graceful never heard explicits spoken with such elegance. #Mingo,False,False,False,False,True,True,True,False,False,False,False
2017-En-30928,sometimes im sad then remember Margaret Thatcher is dead and then i rejoice,False,False,False,False,True,False,False,False,True,False,False
2017-En-21837,Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival! #panic #murraymcdavid #whisky #drams,False,True,False,True,True,False,False,False,False,False,False
2017-En-41243,Fun tidbit: You can fall asleep on someone while dancing. #blues #latenight,False,False,False,False,True,False,True,False,False,False,False
2017-En-20080,@camilluddington the fact that YOURE nervous makes me want to crawl in a hole,False,False,True,True,False,False,False,False,False,False,False
2017-En-20207,"@ANI_news #Pakistan should stop cross border #terrorism if they really need solution for #KashmirIssue. @narendramodi sir, #India should act",True,True,False,True,False,False,True,False,False,False,False
2017-En-20658,You sure have a lot to say about something that doesn't even concern you 😉,True,False,True,False,True,False,False,False,False,False,False
2017-En-20804,@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n #Trump  #scifi #ccot #p2,True,False,True,False,False,False,False,False,False,False,False
2017-En-20355,"#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ i'm an earth fixer'",False,False,False,True,False,False,True,False,False,False,False
2017-En-20037,@officialShaky 'Operation Echoes' is gathering momentum ... #tense #nervous #feelsick #excited,False,False,False,True,True,False,True,False,False,False,False
2017-En-40183,I don't think it's fully sunk in that Val is gone yet,True,False,True,False,False,False,False,False,False,False,False
2017-En-20809,@TJ_FASHO lmao clown my own hair I'm going to dread lmao,True,False,False,True,True,False,False,False,False,False,False
2017-En-21873,"Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter ",True,False,True,False,False,False,False,True,False,False,False
2017-En-11596,"@Uncle_Brown22 yeah dude! Appreciate the #support! #Notorious on ABC, peep it! #grateful #relentless",False,False,False,False,True,False,True,False,False,False,False
2017-En-10026,.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine. #angry #fuming,True,False,True,False,False,False,False,False,False,False,False
2017-En-30048,Retweeted GunnySmith93 (@Stephen21Smith):\n\nDays like today I am happy to be alive! #blessed ,False,False,False,False,True,False,True,False,False,False,False
2017-En-20832,#picoftheday : How...why... Really... !!\n    #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics  #virgin #cafe #i...,False,False,False,False,True,False,True,False,False,False,False
2017-En-20693,For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary ,True,False,True,True,False,False,False,False,False,False,False
2017-En-22082,Last night I had a dream that today was Christmas. I woke up screaming because I wasn't ready. #nightmare,False,False,False,True,False,False,False,True,False,False,False
2017-En-20435,@YahooCare data stolen in 2014 and only now do you tell us #shocking.,True,False,True,False,False,False,False,False,False,True,False
2017-En-40087,"So Mary Berry, Mel and Sue have gone with their principles, and @PaulHollywood  has gone with the fame and fortune. #GBBO  #depressing",False,False,False,True,False,False,False,True,True,False,False
2017-En-21241,Tweeting from the sporadic wifi on the tube ,False,False,True,False,True,False,False,False,False,False,False
2017-En-41070,The @Orioles are in contention and hosting @RedSox nation and Camden is empty #sad,False,False,False,False,False,False,False,True,True,False,False
2017-En-30862,"I'm absolutely in love with Laurie Hernandez, she's so adorable and is always so cheerful!",False,False,False,False,True,True,False,False,False,False,False
2017-En-41342,"@Mysteri759 @Ren102e906 @slb42jcb @swoozyqyah Well, I'm too old, and too stubborn about facts &amp; history to be discouraged.",True,False,False,False,False,False,False,True,True,False,False
2017-En-20066,Do you think humans have the sense for recognizing impending doom? #anxiety,False,False,False,True,False,False,False,False,True,False,False
2017-En-20656,Thank god the feds did not raise rates. Assume they are nervous about a world where 990 is the new employee  form  &amp; the safety net is zilch,False,True,False,False,True,False,True,False,False,False,True
2017-En-22168,"Just Laying Here, Can't Sleep 4 Some Reason #restless",False,False,False,True,False,False,False,False,True,False,False
2017-En-11280,@JustinRow10 madden is the reason why controllers are snapped,False,False,True,False,False,False,False,False,False,False,False
2017-En-10730,When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.,False,False,False,False,False,False,True,False,False,False,False
2017-En-30357,"Accept the challenges, So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2",False,False,False,False,True,False,True,False,False,False,False
2017-En-40300,"@marksandspencer Where has your 50% grapefruit squash gone,not been able to get for weeks #unhappy",False,False,True,False,False,False,False,False,True,False,False
2017-En-21863,It's a Moving Day! #stress  #hope,False,True,False,True,False,False,True,False,False,False,False
2017-En-30845,"A cheerful heart is good medicine, but a broken spirit saps a person's strength.' {Proverbs 17:22} #WednesdayWisdom",False,False,False,False,True,False,True,False,False,False,False
2017-En-11191,"@KatherineArabis It’s taken for granted, while the misogyny in the air is treated as normal — and any angry response to it as pathological.",True,False,True,False,False,False,False,False,False,False,False
2017-En-20689,"When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!! #gross  #getoffthetrain #smelly",True,False,True,False,True,False,False,False,False,False,False
2017-En-11133,@jagtron1 blacks are good at provoke them selfs blaming on white when black cops shooting blacks,True,False,True,False,False,False,False,False,True,False,False
2017-En-20032,"Being stuck in the roof of your house provides amazing view but sheer terror of falling down, kinda like life",False,False,False,True,True,False,False,False,False,False,False
2017-En-31007,Town is lively. Something happen?,False,True,False,False,False,False,False,False,False,True,False
2017-En-40703,"@petercoffin So safe blues are ok. Are reds ok as well? Obviously, battleground states would not.",False,False,False,False,False,False,False,False,False,False,False
2017-En-11664,I bet @mmunro91 is fuming with our draw 👀,True,False,False,False,False,False,False,False,False,False,False
2017-En-30829,"@Casper10666 I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.",True,False,True,True,False,False,False,False,False,False,False
2017-En-11225,Living life so relentless,False,False,False,False,False,False,False,True,True,False,False
2017-En-10424,the bee sting still suck i feel sick,True,False,False,False,False,False,False,False,True,False,False
2017-En-11672,He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees #offense,False,False,False,False,True,False,False,False,False,False,False
2017-En-31561,Sometimes I get to sit back and be proud of myself for pleasing Him so well.,False,False,False,False,True,True,True,False,False,False,False
2017-En-21693,Bring on my interview at hospital tho 🙈🙈 #nervous,False,False,False,True,False,False,False,True,True,False,False
2017-En-20511,@Greener105th so you are astounded that I respect blacks to vote like any other human? u talk so down towards them. What bigotry on display!,True,False,True,False,False,False,False,False,False,False,False
2017-En-20090,"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone ",True,False,True,True,False,False,False,False,False,True,False
2017-En-10259,@saclivin @MrsCagg specific &amp; intentional way. And part of that intention is to provoke conversation around systemic racism towards blacks.,True,False,True,False,False,False,False,False,False,False,False
2017-En-21643,#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the #fear,True,False,True,True,False,False,False,False,False,False,False
2017-En-31408,Always hurting somewhere..... ALWAYS tired ....when are you lively ??,False,False,False,False,False,False,False,True,True,False,False
2017-En-20837,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees ,False,True,False,False,False,False,True,False,False,False,False
2017-En-31381,@Ginger_Naylor *Connie came back in* Hey you seem a bit more lively,False,False,False,False,True,False,True,False,False,False,False
2017-En-21902,Has anyone else had a bad experience with Poundstretcher? #nightmare firm,True,False,False,True,False,False,False,False,True,False,False
2017-En-41186,"A pessimist sees the difficulty in every opportunity, an optimist sees the opportunity in every difficulty' -Sir Winston Churchill-",False,False,False,False,False,False,True,True,False,False,False
2017-En-40218,When you have 15 doe run the opposite side of you 🙁 ,False,True,False,False,False,False,False,False,True,False,False
2017-En-30930,This is not me brown nosing but I've listened to lots of housing ministers but @GavinBarwellMP #nhf16 impressed me more than any #optimism,False,False,False,False,True,False,True,False,False,False,True
2017-En-30481,"@IndieWire @cinemaeyehonors #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war",False,False,False,False,True,False,False,False,False,False,False
2017-En-20496,When my life became such a concern to irrelevant ass people I'll never know,True,False,True,False,False,False,False,False,False,False,False
2017-En-21239,@ReaganBattalion That's a terrible thing to accuse Scott Baio of.,True,False,True,False,False,False,False,False,True,False,False
2017-En-41487,@zombieisIand yeah friends of minw have witnesse accidents and a road near me like??? cars hav like sunk?? but ih gosh be safe okay !!,False,False,False,True,False,False,True,False,True,False,False
2017-En-41118,"gotta say this n put it out there. whoever u r, u should support other people's decisions n not discourage them...",True,False,True,False,False,False,True,False,False,False,False
2017-En-10064,Boycotting @DunkinDonuts till butter pecan comes back. I am furious,True,False,True,False,False,False,False,False,False,False,False
2017-En-30347,"@yoursecretsub1 Trust me dear, if you want to make anything invisible, hang a wet paint on it, and hilarity will ensue.",False,False,False,False,True,False,True,False,False,False,False
2017-En-21679,@LucasDrakeH @realDonaldTrump @GenFlynn @RandPaul @trump2016fan terrorist attack and terrorism already exists in the history of islam.,True,False,True,True,False,False,False,False,False,False,False
2017-En-21954,"@JonRiley7 #VoteYourConscience or succumb to #fear? 'He is #scary, he is #dangerous!' -@HillaryClinton's #alarmist #PATRIOTACT platform.",True,True,True,True,False,False,False,False,False,False,False
2017-En-30023,Online now !!!:) all day come play with me !! I'm happy happy horny playful sweet sour;),False,False,False,False,True,False,True,False,False,False,False
2017-En-30680,"cluck cluck cluck, wolf wolf wolf , chirp chirp chirp is all I ever hear.",False,True,False,False,False,False,False,False,False,False,False
2017-En-10162,People irritate me 🙄,True,False,True,False,False,False,False,True,True,False,False
2017-En-40323,Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n #TerranceCrutcher #truth ,False,False,False,True,False,False,False,False,True,False,False
2017-En-31349,"CommunitySleepCoach: Look at these #narcoleptic #puppies. Make you #smile. If you are human &amp; find yourself in such odd positions, seek #th…",False,False,False,False,True,True,False,False,False,False,False
2017-En-11607,@MJPWGaming exactly not some flaming reject from fast and furious,True,False,True,False,False,False,False,False,True,False,False
2017-En-30931,@APkrawczynski   Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner?  #optimism,False,False,False,False,True,False,True,False,False,False,False
2017-En-10086,@hollyrobinson__ Part 2-was buzzing for a cheeky squashie or two-this was NOT what i expected.SORT IT OUT! #food #angry  @coopuk @coopukfood,True,False,True,False,False,False,False,False,False,False,False
2017-En-41438,"@SiWheeler78 never a dull moment, hope you had a gd trip down",False,False,False,False,True,False,True,False,False,False,False
2017-En-30626,only time I am ever cheering for you Johnny,False,False,False,False,True,False,True,False,False,False,False
2017-En-11249,So excited to watch @RuPaulsDragRace #allstars \n#RuPaul #revenge,True,False,False,False,True,False,False,False,False,False,False
2017-En-20134,I don't know how people can binge watch horror films ...ALONE!😓😰,False,False,False,True,False,False,False,True,False,False,False
2017-En-22237,@qdoba omg I'm so slow bc my eng is not very well and my hands are shaking uhh help meee I'm like this lil chicken now 🐥#MoreisBetter,False,True,True,False,False,False,False,False,True,False,False
2017-En-40370,@questlove when are people going to realize that these 'riots' are just perpetuating hate. Saying you're going to boycott a city!?! #lost,True,False,True,False,False,False,False,False,True,False,False
2017-En-11085,"I had Golden Ocean the other day it was lush, then I gagged and was sick... What a waste of £20 - I was fuming @EmmaGould_ I miss you",True,False,True,False,False,False,False,False,True,False,False
2017-En-11117,JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics #relentless,False,False,False,False,True,False,False,False,True,False,False
2017-En-20905,"O you who have believed, fear Allah and believe in His Messenger; He will [then] give you a double portion of His mercy...' (Quran 57:28)",False,False,False,False,False,True,False,False,False,False,True
2017-En-41398,@seantkin @coachella @RomanDanielsXXX @kodyknightXXX I see my 'eliminate the hanging tongue' campaign is a dismal failure.,True,False,True,False,False,False,False,True,True,False,False
2017-En-21695,@therealkers awe I miss your sweet smile! Come visit me and @ciara_wilson26 sometime when we're not all working😅😩,False,True,False,False,True,True,False,False,True,False,True
2017-En-10868,@DailyMirror i love how theres no outrage that it's a white man but if it was a black man them BLM would be all over it regardless of reason,True,False,True,False,True,False,True,False,False,False,False
2017-En-41484,"@modelady24 I know, right? I had a tinge of the same thought. Glad it's Six from BSG, though. Happy the show stayed consistent after break.",False,False,False,False,True,False,False,False,False,False,False
2017-En-31186,We have been a better second half team this season. So there's that. ,False,False,False,False,True,False,True,False,False,False,False
2017-En-30974,I'm honored to take on such a role in their joyous day. Hopefully I don't fuck it up,False,True,False,True,True,False,True,False,False,False,False
2017-En-40910,My heartbeat is forever stumbling on memories of things past. #longing #loss #shape #form #sadness,False,False,True,False,False,False,False,False,True,False,False
2017-En-11456,One more day tiff.. One more day!,True,True,False,False,False,False,True,False,False,False,True
2017-En-20531,a #monster is only a #monster if you view him through #fear,False,False,False,True,False,False,True,False,False,False,False
2017-En-30428,i fix a clever ritual to make you feel frolicsome,False,True,False,False,True,False,True,False,False,True,False
2017-En-10023,"Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick! #rage #wtf  #murder",True,False,True,True,False,False,False,False,True,False,False
2017-En-20484,@siomo @NEWSTALK1010 20 says he gets reelected.....  #be #afraid,False,False,False,True,False,False,False,True,False,False,False
2017-En-20526,Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable #nightmare,False,False,True,False,False,False,False,False,True,False,False
2017-En-31593,I don't fuck with people who don't smile back at me in corridors,True,False,True,False,False,False,False,False,False,False,False
2017-En-40949,Living with #depression doesn't mean you must be defeated by it\nevery day's a new day and yesterday doesn't decide what today looks like :-),False,False,False,False,False,False,True,False,True,False,False
2017-En-10269,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger?,True,False,True,False,False,False,False,False,False,False,False
2017-En-31600,semores: let's get this. #mirth #SAW #keepthetradition 💜💛⚛🏵🍇🍋🌼🐤🐥👚😈😈👾🧀,False,False,False,False,True,True,True,False,False,False,False
2017-En-30497,Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords,False,False,False,False,False,False,True,False,False,False,True
2017-En-31546,The people that call in to POV on KX4 make my night. ,False,True,False,False,True,False,False,False,False,False,True
2017-En-21857,me: loves being the center of attention in every way\nalso me: gets nervous to talk in front of class,False,False,False,True,True,False,False,False,True,False,False
2017-En-21428,I'm also upset at my incorrect use of a comma. #grammar #struggle #hesitation #backtoschool 🎒📚,True,False,True,False,False,False,False,True,True,False,False
2017-En-10034,@bringyouhome2 I'm about to fly into a fit of rage it's not FAIR,True,False,True,False,False,False,False,False,True,False,False
2017-En-41486,@Batman_ofgotham Her golden brown hues met with those baby blues as her arms crossed over the breasts he had been gulking at. 'Let me guess-,False,True,False,False,True,False,True,False,False,False,False
2017-En-10875,@TrussElise Obama must be fuming.. lol,True,False,False,False,True,False,False,False,False,False,False
2017-En-40837,"@Virgin_TrainsEC I feel for the conductor tonight, he's obviously taken grief over the last few weeks, he sounds weary of apologising!",False,False,False,False,False,False,False,False,True,False,False
2017-En-10124,..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 #rage!!!!,True,False,True,False,False,False,False,False,False,False,False
2017-En-21115,@casillasbreanna awe thanks girl 😊😊,False,False,False,False,True,True,False,False,False,False,False
2017-En-10870,Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. #fuming,True,False,True,False,False,False,False,False,False,False,False
2017-En-22159,@FoxNews Yeah we're also experiencing terrorist attacks by Islam and #BlackLivesMatter at an alarming rate.,True,False,True,True,False,False,False,False,True,False,False
2017-En-21696,Back on my #bully,True,False,True,False,False,False,False,False,False,False,False
2017-En-30451,@aradsliff don't know I'm from nj we are the worst on purpose. #laughter,False,False,False,False,True,False,True,False,False,False,False
2017-En-30371,"It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n#funny #pun #punny #lol #hilarious",False,False,False,False,True,True,False,False,False,True,False
2017-En-40385,@SimonSSSJ123 @EllieG10853 @Onision @Eugenia_Cooney he sure as hell helped me with my depression and still does,False,False,False,False,False,False,True,False,True,False,True
2017-En-22064,@TheSidEudy PS: I still think your broken leg against Scott Steiner was one of the most horrific injuries I've ever seen in the ring #ccot,False,False,False,True,False,False,False,False,True,False,False
2017-En-41208,@POCX100 Please don't sulk over your defeat. Come on. Head up!,False,True,False,False,True,False,True,False,False,False,False
2017-En-40592,And with rich Fumes his sullen sences cheer'd.,False,False,False,False,True,False,False,False,False,False,False
2017-En-30543,lol! no mention of pak PM or even his speech on any international news channel and pakis are rejoicing as if the world stands with them,False,False,False,False,True,False,False,False,False,True,False
2017-En-31093,@BjerkeDanielle @FunnySayings lol that's hilarious,False,False,False,False,True,False,True,False,False,True,False
2017-En-20478,"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward #fear",True,False,True,True,False,False,False,False,False,False,False
2017-En-40396,"Literally had a guy (a some-would-say-successful guy) tell me 'this ship will sail' kay guy, first, you're working with a sub, last, it sunk",False,False,True,True,False,False,False,False,False,False,False
2017-En-40991,Overwhelming sadness.  This too shall pass. #lost #lonley #startingover,False,False,True,False,False,False,False,True,True,False,False
2017-En-11258,I sit at home so damn much that everything is starting to irritate me . I need to get out the house by myself !,True,False,True,False,False,False,False,False,True,False,False
2017-En-22188,@LeafyIsHere will showing off biceps scare you?,False,False,False,True,False,False,False,False,False,False,False
2017-En-30005,"Today I reached 1000 subscribers on YT!! , #goodday, #thankful",False,False,False,False,True,False,True,False,False,False,False
2017-En-10001,So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted ,True,False,True,False,False,False,False,False,False,False,False
2017-En-10392,That grudge you're holding keeps making an appearance because #God wants you to deal with it.,False,True,False,True,False,False,True,False,False,False,False
2017-En-30282,@Dubai92 try asking for a cheeseburger with only onion &amp; mustard at any #McDonalds #hilarious,False,False,False,False,True,False,False,False,False,True,False
2017-En-41319,@NikhilTikare i like cold gloomy weather,False,False,False,False,True,True,False,False,False,False,True
2017-En-41065,My cell won't hold a charge 😢 #sadness So should I...,False,False,False,False,False,False,False,True,True,False,False
2017-En-30479,"When we give cheerfully and accept gratefully, everyone is blessed.\n»Maya Angelou\n\n@DrMayaAngelou #RIP #MayaAngelou",False,False,False,False,True,False,True,False,True,False,True
2017-En-10963,I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh 😅,False,False,False,False,True,False,False,False,False,False,False
2017-En-10448,Women don't like girls because we resent them for looking so great/we wish we still looked like that  #washed,True,False,False,False,False,False,False,True,False,False,False
2017-En-22231,I wish you stayed in Da Gump I'll make you panic like the last rapper,True,False,True,True,False,False,False,False,False,False,False
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,True,False,True,False,True,False,False,False,True,False,False
2017-En-21534,#PeopleLikeMeBecause of some unknown reason but I try to discourage it,True,False,False,False,False,False,False,True,False,False,False
2017-En-20140,Job interview in the afternoon  #ek,False,True,False,True,False,False,False,False,False,False,False
2017-En-41532,@sainsburys Could you ask your Chafford Hundred store to turn on their car park lights? A bit scary these dark nights! Thanks.,False,False,True,True,False,False,False,False,False,False,False
2017-En-30664,@OrbsOfJoy plan a date... like a date u find pleasing or smth. fuckign\n\n10/10. because the child will grow to be a ten out of ten,True,False,True,False,True,False,False,False,False,False,False
2017-En-21039,Action is the foundational key to all success ~Pablo Picasso #inspiring #quote #action #hustle  #dosomething #success,False,False,False,False,True,False,True,False,False,False,False
2017-En-40659,"@cherrivarisco @audubonsociety Oh yes, males are colourful and the Females are dull, so that they can blend in to their environment.",False,False,True,False,False,False,False,False,False,False,False
2017-En-21666,@GenevievePere23 @swifttwinner13 WOW you're calling me bully bc I correct a typo?😂 harsh,True,False,True,False,False,False,False,False,True,True,False
2017-En-20968,@RockSolidShow @Pat_Francis #revolting cocks if you think I'm sexy!,False,True,False,False,True,True,False,False,False,False,True
2017-En-10200,#My #blood is so #bitter for satan to test #becouse #cleanse by the #blood of #Jesus christ....#amen.,False,False,False,False,False,False,True,False,False,False,True
2017-En-11221,"@LuluLemonLime83 wow , your right they do need help,so what I'm getting from the Laureliver fandom and bitter comic fandom and",False,False,True,False,False,False,False,False,True,False,False
2017-En-10697,"Are you lost in the fury, fearing that you'll fail?",False,False,True,True,False,False,False,True,False,False,False
2017-En-20959,Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet.  #amwriting,False,True,False,False,True,False,True,False,False,False,False
2017-En-20372,"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. ",False,False,False,False,False,False,False,True,True,False,False
2017-En-11620,@Supergold2002 Terence- got a lot of anger issues from my family and school.,True,False,True,False,False,False,False,False,True,False,False
2017-En-20088,@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD?  #creepy #EnoughIsEnough,False,False,True,True,False,False,False,False,True,False,False
2017-En-30221,15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga #smile #stretch,False,False,False,False,True,False,True,False,False,False,False
2017-En-10522,Since the 'update' my @iPhone loses power nearly 40% faster. ,True,False,True,False,False,False,False,False,True,False,False
2017-En-31309,"Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest #happy",False,False,False,False,True,False,False,False,False,False,False
2017-En-31515,Her charm is liveliness but this is also her weakness.,False,True,False,False,False,False,False,False,False,False,False
2017-En-10052,"@leesyatt you are a cruel, cruel man. #therewillbeblood #revenge",True,False,True,False,False,False,False,False,True,False,False
2017-En-20791,Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 #nightmare,False,False,False,True,False,False,False,True,True,False,False
2017-En-10582,@jessebwatters lol. Love it when you aggravate Juan. Keep up the good work. Lol,False,False,False,False,True,False,False,False,False,False,True
2017-En-41093,Today: Kudos to Jaime Garcia on a fine outing.     #encouraging. Last Week: Judo to Jaime Garcia for a dismal outing. #discouraging,False,False,False,False,True,False,True,False,True,False,False
2017-En-30435,"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. ",False,False,False,False,True,True,True,False,False,False,False
2017-En-40662,i wonder how a guy can broke his penis while having sex? #serious,False,False,False,False,False,False,False,False,False,True,False
2017-En-31371,"@Johncrookshanks 'Elizabeth Smith!' She said with a cheery smile 'Pleasure to meet you, sir! Where have you travelled from?'",False,True,False,False,True,False,True,False,False,False,True
2017-En-22122,"@noveliciouss OMG, that's such a beautiful quote.  #amwriting",False,False,False,False,True,False,True,False,False,True,False
2017-En-10333,"@SapientSoldier timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath, I //rip// myself --",True,False,True,False,False,False,False,False,False,False,False
